date,time,depth (m),sea_water_speed (cm s-1),direction_of_sea_water_velocity (degrees_true),upward_sea_water_velocity (cm s-1),eastward_sea_water_velocity (cm s-1),northward_sea_water_velocity (cm s-1),mass_concentration_of_chlorophyll_in_sea_water (ug L-1),mole_concentration_of_dissolved_molecular_oxygen_in_sea_water (ug L-1),sea_surface_height_above_sea_level (m),sea_water_practical_salinity (PSU),sea_water_temperature (Celsius),sea_water_turbidity (NTU) 
2015-11-05,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.067,-999.0,-999.0,-999.0 
2015-11-05,01:00:00,2.067,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.97,23.92,-999.0 
2015-11-05,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.101,-999.0,-999.0,-999.0 
2015-11-05,02:00:00,2.101,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.22,23.88,-999.0 
2015-11-05,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.147,-999.0,-999.0,-999.0 
2015-11-05,03:00:00,2.147,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.23,23.88,-999.0 
2015-11-05,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.166,-999.0,-999.0,-999.0 
2015-11-05,04:00:00,2.166,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.61,23.83,-999.0 
2015-11-05,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.172,-999.0,-999.0,-999.0 
2015-11-05,05:00:00,2.172,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.64,23.83,-999.0 
2015-11-05,06:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.163,-999.0,-999.0,-999.0 
2015-11-05,06:00:00,2.163,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.43,23.83,-999.0 
2015-11-05,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.15,-999.0,-999.0,-999.0 
2015-11-05,07:00:00,2.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.24,23.8,-999.0 
2015-11-05,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.142,-999.0,-999.0,-999.0 
2015-11-05,08:00:00,2.142,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.0,23.73,-999.0 
2015-11-05,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.146,-999.0,-999.0,-999.0 
2015-11-05,09:00:00,2.146,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.07,23.75,-999.0 
2015-11-05,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.143,-999.0,-999.0,-999.0 
2015-11-05,10:00:00,2.143,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.91,23.8,-999.0 
2015-11-05,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.126,-999.0,-999.0,-999.0 
2015-11-05,11:00:00,2.126,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.68,23.85,-999.0 
2015-11-05,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.112,-999.0,-999.0,-999.0 
2015-11-05,12:00:00,2.112,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.08,23.78,-999.0 
2015-11-05,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.102,-999.0,-999.0,-999.0 
2015-11-05,13:00:00,2.102,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.42,23.71,-999.0 
2015-11-05,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.113,-999.0,-999.0,-999.0 
2015-11-05,14:00:00,2.113,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.25,23.65,-999.0 
2015-11-05,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.098,-999.0,-999.0,-999.0 
2015-11-05,15:00:00,2.098,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.46,23.76,-999.0 
2015-11-05,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.06,-999.0,-999.0,-999.0 
2015-11-05,16:00:00,2.06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.19,23.77,-999.0 
2015-11-05,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.04,-999.0,-999.0,-999.0 
2015-11-05,17:00:00,2.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.95,23.85,-999.0 
2015-11-05,18:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.01,-999.0,-999.0,-999.0 
2015-11-05,18:00:00,2.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.68,24.06,-999.0 
2015-11-05,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.997,-999.0,-999.0,-999.0 
2015-11-05,19:00:00,1.997,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.53,24.24,-999.0 
2015-11-05,20:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.995,-999.0,-999.0,-999.0 
2015-11-05,20:00:00,1.995,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.23,24.54,-999.0 
2015-11-05,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.005,-999.0,-999.0,-999.0 
2015-11-05,21:00:00,2.005,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.57,24.44,-999.0 
2015-11-05,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.029,-999.0,-999.0,-999.0 
2015-11-05,22:00:00,2.029,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.29,24.6,-999.0 
2015-11-05,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.065,-999.0,-999.0,-999.0 
2015-11-05,23:00:00,2.065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.36,24.64,-999.0 
2015-11-06,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.08,-999.0,-999.0,-999.0 
2015-11-06,00:00:00,2.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.43,24.66,-999.0 
2015-11-06,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.102,-999.0,-999.0,-999.0 
2015-11-06,01:00:00,2.102,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.25,24.83,-999.0 
2015-11-06,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.13,-999.0,-999.0,-999.0 
2015-11-06,02:00:00,2.13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.25,24.79,-999.0 
2015-11-06,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.161,-999.0,-999.0,-999.0 
2015-11-06,03:00:00,2.161,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.4,24.71,-999.0 
2015-11-06,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.176,-999.0,-999.0,-999.0 
2015-11-06,04:00:00,2.176,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.48,24.68,-999.0 
2015-11-06,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.181,-999.0,-999.0,-999.0 
2015-11-06,05:00:00,2.181,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.49,24.69,-999.0 
2015-11-06,06:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.182,-999.0,-999.0,-999.0 
2015-11-06,06:00:00,2.182,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.5,24.68,-999.0 
2015-11-06,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.165,-999.0,-999.0,-999.0 
2015-11-06,07:00:00,2.165,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.5,24.59,-999.0 
2015-11-06,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.151,-999.0,-999.0,-999.0 
2015-11-06,08:00:00,2.151,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.29,24.74,-999.0 
2015-11-06,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.147,-999.0,-999.0,-999.0 
2015-11-06,09:00:00,2.147,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.27,24.78,-999.0 
2015-11-06,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.139,-999.0,-999.0,-999.0 
2015-11-06,10:00:00,2.139,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.27,24.8,-999.0 
2015-11-06,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.117,-999.0,-999.0,-999.0 
2015-11-06,11:00:00,2.117,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.23,24.78,-999.0 
2015-11-06,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.094,-999.0,-999.0,-999.0 
2015-11-06,12:00:00,2.094,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.23,24.75,-999.0 
2015-11-06,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.073,-999.0,-999.0,-999.0 
2015-11-06,13:00:00,2.073,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.2,24.71,-999.0 
2015-11-06,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.07,-999.0,-999.0,-999.0 
2015-11-06,14:00:00,2.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.17,24.73,-999.0 
2015-11-06,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.079,-999.0,-999.0,-999.0 
2015-11-06,15:00:00,2.079,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.15,24.8,-999.0 
2015-11-06,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.098,-999.0,-999.0,-999.0 
2015-11-06,16:00:00,2.098,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.14,24.89,-999.0 
2015-11-06,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.089,-999.0,-999.0,-999.0 
2015-11-06,17:00:00,2.089,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.19,24.98,-999.0 
2015-11-06,18:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.055,-999.0,-999.0,-999.0 
2015-11-06,18:00:00,2.055,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.38,25.07,-999.0 
2015-11-06,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.031,-999.0,-999.0,-999.0 
2015-11-06,19:00:00,2.031,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.49,25.11,-999.0 
2015-11-06,20:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.036,-999.0,-999.0,-999.0 
2015-11-06,20:00:00,2.036,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.37,25.43,-999.0 
2015-11-06,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.061,-999.0,-999.0,-999.0 
2015-11-06,21:00:00,2.061,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.24,25.66,-999.0 
2015-11-06,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.094,-999.0,-999.0,-999.0 
2015-11-06,22:00:00,2.094,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.14,25.61,-999.0 
2015-11-06,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.118,-999.0,-999.0,-999.0 
2015-11-06,23:00:00,2.118,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.04,25.65,-999.0 
2015-11-07,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.141,-999.0,-999.0,-999.0 
2015-11-07,00:00:00,2.141,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.06,25.54,-999.0 
2015-11-07,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.161,-999.0,-999.0,-999.0 
2015-11-07,01:00:00,2.161,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.03,25.5,-999.0 
2015-11-07,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.187,-999.0,-999.0,-999.0 
2015-11-07,02:00:00,2.187,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.97,25.42,-999.0 
2015-11-07,03:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.22,-999.0,-999.0,-999.0 
2015-11-07,03:00:00,2.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.02,25.36,-999.0 
2015-11-07,04:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.217,-999.0,-999.0,-999.0 
2015-11-07,04:00:00,2.217,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.01,25.33,-999.0 
2015-11-07,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.206,-999.0,-999.0,-999.0 
2015-11-07,05:00:00,2.206,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.01,25.31,-999.0 
2015-11-07,06:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.198,-999.0,-999.0,-999.0 
2015-11-07,06:00:00,2.198,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.04,25.31,-999.0 
2015-11-07,07:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.171,-999.0,-999.0,-999.0 
2015-11-07,07:00:00,2.171,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.13,25.31,-999.0 
2015-11-07,08:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.126,-999.0,-999.0,-999.0 
2015-11-07,08:00:00,2.126,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.14,25.31,-999.0 
2015-11-07,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.084,-999.0,-999.0,-999.0 
2015-11-07,09:00:00,2.084,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.26,25.29,-999.0 
2015-11-07,10:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.053,-999.0,-999.0,-999.0 
2015-11-07,10:00:00,2.053,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.09,25.25,-999.0 
2015-11-07,11:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.029,-999.0,-999.0,-999.0 
2015-11-07,11:00:00,2.029,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.96,25.3,-999.0 
2015-11-07,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.999,-999.0,-999.0,-999.0 
2015-11-07,12:00:00,1.999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.59,25.35,-999.0 
2015-11-07,13:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.988,-999.0,-999.0,-999.0 
2015-11-07,13:00:00,1.988,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.9,25.24,-999.0 
2015-11-07,14:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.004,-999.0,-999.0,-999.0 
2015-11-07,14:00:00,2.004,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.99,25.18,-999.0 
2015-11-07,15:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.008,-999.0,-999.0,-999.0 
2015-11-07,15:00:00,2.008,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.08,25.19,-999.0 
2015-11-07,16:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.009,-999.0,-999.0,-999.0 
2015-11-07,16:00:00,2.009,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.13,25.11,-999.0 
2015-11-07,17:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.017,-999.0,-999.0,-999.0 
2015-11-07,17:00:00,2.017,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.13,25.1,-999.0 
2015-11-07,18:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.026,-999.0,-999.0,-999.0 
2015-11-07,18:00:00,2.026,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.15,25.08,-999.0 
2015-11-07,19:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.038,-999.0,-999.0,-999.0 
2015-11-07,19:00:00,2.038,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.07,25.12,-999.0 
2015-11-07,20:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.032,-999.0,-999.0,-999.0 
2015-11-07,20:00:00,2.032,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.09,25.12,-999.0 
2015-11-07,21:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.036,-999.0,-999.0,-999.0 
2015-11-07,21:00:00,2.036,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.11,25.11,-999.0 
2015-11-07,22:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.054,-999.0,-999.0,-999.0 
2015-11-07,22:00:00,2.054,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.46,25.05,-999.0 
2015-11-07,23:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.081,-999.0,-999.0,-999.0 
2015-11-07,23:00:00,2.081,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.71,25.03,-999.0 
2015-11-08,00:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.1,-999.0,-999.0,-999.0 
2015-11-08,00:00:00,2.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.87,25.02,-999.0 
2015-11-08,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.098,-999.0,-999.0,-999.0 
2015-11-08,01:00:00,2.098,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.82,25.01,-999.0 
2015-11-08,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.081,-999.0,-999.0,-999.0 
2015-11-08,02:00:00,2.081,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.12,25.07,-999.0 
